"interpro_id","family_names","hierarchy_level","family_branch"
"IPR001394","Peptidase C19, ubiquitin carboxyl-terminal hydrolase",2,2562
"IPR033815","Ubiquitin specific peptidase 1",3,2562
"IPR033840","Ubiquitin-specific peptidase 38",3,2562
"IPR033841","Ubiquitin-specific peptidase 48",3,2562
"IPR028881","PAN2, UCH domain",2,2562
"IPR028890","Ubiquitin-specific peptidase-like, SUMO isopeptidase",2,2562
"IPR028896","Aminomethyltransferase-like",1,2563
"IPR006223","Glycine cleavage system T protein",2,2563
"IPR022903","Glycine cleavage system T protein, bacteria",3,2563
"IPR006277","Sarcosine oxidase, alpha subunit",2,2563
"IPR028909","Ribosomal protein L21-like",1,2564
"IPR001787","Ribosomal protein L21",2,2564
"IPR028919","Viral movement protein",1,2565
"IPR001022","Tobamoviral movement protein",2,2565
"IPR001815","Trichovirus movement protein",2,2565
"IPR028927","Mannose-6-phosphate receptor",1,2566
"IPR000296","Cation-dependent mannose-6-phosphate receptor",2,2566
"IPR028945","Get1 family",1,2567
"IPR027538","Get 1, fungi",2,2567
"IPR028971","NAD-glutamate dehydrogenase",1,2568
"IPR007780","NAD-glutamate dehydrogenase, bacteria",2,2568
"IPR029003","CENP-S/Mhf1",1,2569
"IPR033554","Centromere protein S",2,2569
"IPR029005","LIM-domain binding protein/SEUSS",1,2570
"IPR030167","LIM domain-binding protein 1",2,2570
"IPR030174","LIM domain-binding protein 2",2,2570
"IPR029008","ER membrane protein complex subunit 6-like",1,2571
"IPR008504","ER membrane protein complex subunit 6",2,2571
"IPR010742","Respirasome Complex Assembly Factor 1",2,2571
"IPR029023","Tensin-type phosphatase domain",1,2572
"IPR045101","PTEN,  phosphatase domain",2,2572
"IPR045102","TPTE, protein tyrosine phosphatase-like catalytic domain",2,2572
"IPR029054","dUTPase-like",1,2573
"IPR033704","dUTPase, trimeric",2,2573
"IPR029131","HAUS augmin-like complex subunit 5",1,2574
"IPR026215","HAUS complex subunit 5, metazoa",2,2574
"IPR044706","AUGMIN subunit 5, plant",2,2574
"IPR029159","Casein Kinase 2 substrate",1,2575
"IPR038985","At5g43822-like",2,2575
"IPR029160","CCSMST1 family",1,2576
"IPR023248","Cattle cerebrum and skeletal muscle-specific protein 1",2,2576
"IPR029164","Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y",1,2577
"IPR033535","Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y, chordates",2,2577
"IPR029196","Telomere attrition and p53 response 1 protein-like",1,2578
"IPR040308","Telomere attrition and p53 response 1 protein",2,2578
"IPR029199","THRAP3/BCLAF1 family",1,2579
"IPR026667","Thyroid hormone receptor-associated protein 3",2,2579
"IPR026668","Bcl-2-associated transcription factor 1",2,2579
"IPR029273","Cdc42 effector",1,2580
"IPR017363","Cdc42 effector protein 2",2,2580
"IPR029294","Helically-extended SH3 domain",1,2581
"IPR035540","FYB, helically extended SH3 domain",2,2581
"IPR029321","Integrator complex subunit 2",1,2582
"IPR026236","Integrator complex subunit 2, metazoa",2,2582
"IPR029327","HAUS augmin-like complex subunit 4",1,2583
"IPR026214","HAUS augmin-like complex subunit 4, metazoa",2,2583
"IPR029379","FAM163",1,2584
"IPR040280","Protein FAM163B",2,2584
"IPR040281","Protein FAM163A",2,2584
"IPR029389","Izumo sperm-egg fusion protein",1,2585
"IPR032700","Izumo sperm-egg fusion protein 1",2,2585
"IPR029431","Tumour protein p53-inducible nuclear protein",1,2586
"IPR029556","Tumor protein p53-inducible nuclear protein 1",2,2586
"IPR029558","Tumor protein p53-inducible nuclear protein 2",2,2586
"IPR029461","Metallophosphoesterase, TT1561-like",1,2587
"IPR041864","Metallophosphatase TT1561",2,2587
"IPR029463","Lysine-specific metallo-endopeptidase",1,2588
"IPR034106","Peptidyl-Lys endopeptidase-like domain",2,2588
"IPR034108","Peptidase M35-like domain, Proteobacteria",2,2588
"IPR034115","Peptidyl-Lys metallopeptidase catalytic domain",2,2588
"IPR029479","Nitroreductase",1,2589
"IPR019943","Coenzyme F420 biosynthesis protein FbiB, C-terminal",2,2589
"IPR020051","SagB-type dehydrogenase domain",2,2589
"IPR033878","Oxygen-insensitive NAD(P)H nitroreductase NfsB-like",2,2589
"IPR029488","Hemingway/CFA97",1,2590
"IPR038791","Cilia- and flagella-associated protein 97",2,2590
"IPR038792","CFAP97 domain-containing protein 1/2",2,2590
"IPR029500","NADPH-dependent 7-cyano-7-deazaguanine reductase QueF",1,2591
"IPR016428","NADPH-dependent 7-cyano-7-deazaguanine reductase, QueF type 2",2,2591
"IPR016856","NADPH-dependent 7-cyano-7-deazaguanine reductase, QueF type 1",2,2591
"IPR029515","LAR-interacting protein, Liprin",1,2592
"IPR030435","Liprin-beta-2",2,2592
"IPR030437","Liprin-beta-1",2,2592
"IPR030438","Liprin-alpha-1",2,2592
"IPR030439","Liprin-alpha-4",2,2592
"IPR030440","Liprin-alpha-3",2,2592
"IPR030441","Liprin-alpha-2",2,2592
"IPR030442","Liprin-alpha",2,2592
"IPR030444","Liprin-beta",2,2592
"IPR029569","Calcium homeostasis modulator family",1,2593
"IPR029568","Calcium homeostasis modulator protein 1",2,2593
"IPR029570","Calcium homeostasis modulator protein 2",2,2593
"IPR029571","Calcium homeostasis modulator protein 3",2,2593
"IPR029572","Calcium homeostasis modulator protein 5",2,2593
"IPR029573","Calcium homeostasis modulator protein 6",2,2593
"IPR029574","Calcium homeostasis modulator protein 4",2,2593
"IPR029605","FAM184 family",1,2594
"IPR029606","Protein FAM184B",2,2594
"IPR029607","Protein FAM184A",2,2594
"IPR029619","Protein FAM81",1,2595
"IPR029620","Protein FAM81B",2,2595
"IPR029622","Protein FAM81A",2,2595
"IPR029625","Protein FAM169",1,2596
"IPR029623","Soluble lamin-associated protein of 75kDa",2,2596
"IPR029624","Protein FAM169B",2,2596
"IPR029627","Serine-rich coiled-coil domain-containing protein",1,2597
"IPR029628","Serine-rich coiled-coil domain-containing protein 1",2,2597
"IPR029629","Serine-rich coiled-coil domain-containing protein 2",2,2597
"IPR029638","Protein FAM78",1,2598
"IPR029639","Protein FAM78B",2,2598
"IPR029640","Protein FAM78A",2,2598
"IPR029684","Schlafen family",1,2599
"IPR029667","Schlafen-like protein 1",2,2599
"IPR029671","Schlafen family member 5",2,2599
"IPR029677","Schlafen family member 14",2,2599
"IPR029679","Schlafen family member 13",2,2599
"IPR031450","Orthopoxvirus B3 protein",2,2599
"IPR029695","Transmembrane protein 74-like",1,2600
"IPR029696","Transmembrane protein 74",2,2600
"IPR029711","HAUS augmin-like complex subunit 7-like",1,2601
"IPR010604","Plant AUGMIN subunit 7",2,2601
"IPR029717","FAM193 family",1,2602
"IPR029719","Protein FAM193A",2,2602
"IPR029722","Protein FAM193B",2,2602
"IPR029731","OKL38 family",1,2603
"IPR029724","Oxidative stress-induced growth inhibitor 1",2,2603
"IPR029728","Oxidative stress-induced growth inhibitor 2",2,2603
"IPR029729","Uncharacterised protein F30B5.4",2,2603
"IPR029751","Ribosomal protein L25",1,2604
"IPR001021","Ribosomal protein L25, long-form",2,2604
"IPR020055","Ribosomal protein L25, short-form",2,2604
"IPR029767","UDP-N-acetylglucosamine 2-epimerase WecB-like",1,2605
"IPR032892","UDP-N-acetylglucosamine 2-epimerase WecB",2,2605
"IPR029901","Protein Spire",1,2606
"IPR029904","Protein Spire2",2,2606
"IPR029905","Protein Spire1",2,2606
"IPR029962","Trichome birefringence-like family",1,2607
"IPR029963","Xyloglucan O-acetyltransferase 1",2,2607
"IPR029964","Protein trichome berefringence-like 7",2,2607
"IPR029965","Protein trichome birefringence-like 6",2,2607
"IPR029966","Protein trichome birefringence-like 12",2,2607
"IPR029967","Protein trichome birefringence-like 2",2,2607
"IPR029968","Protein trichome birefringence-like 13",2,2607
"IPR029969","Protein trichome birefringence-like 16",2,2607
"IPR029970","Protein trichome birefringence-like 5",2,2607
"IPR029971","Protein trichome birefringence-like 34",2,2607
"IPR029972","Protein trichome birefringence-like 3/8",2,2607
"IPR029975","Xyloglucan O-acetyltransferase 2",2,2607
"IPR029977","Protein trichome birefringence-like 8-9",2,2607
"IPR029979","Xylan O-acetyltransferase 1",2,2607
"IPR029981","PMR5",2,2607
"IPR029983","Protein trichome birefringence-like 17/18",2,2607
"IPR029985","Protein trichome birefringence-like 25/26",2,2607
"IPR029986","Protein trichome birefringence-like 37/38",2,2607
"IPR029988","Protein trichome birefringence-like 32/46",2,2607
"IPR029989","Trichome birefringence/trichome birefringence-like 4",2,2607
"IPR030072","Xin actin-binding repeat-containing protein 1/2",1,2608
"IPR030107","Xin actin-binding repeat-containing protein 2",2,2608
"IPR030113","Actin-filament associated protein",1,2609
"IPR029907","Actin filament-associated protein 1",2,2609
"IPR030112","Actin filament-associated protein 1-like 1",2,2609
"IPR030115","Actin filament-associated protein 1-like 2",2,2609
"IPR030127","I-BAR domain containing protein MTSS1/MTSS2",1,2610
"IPR027682","I-BAR domain containing protein MTSS1",2,2610
"IPR030059","I-BAR domain containing protein MTSS2",2,2610
"IPR030151","K(+)/H(+) antiporter NhaP",1,2611
"IPR023729","K(+)/H(+) antiporter NhaP2",2,2611
"IPR030159","Autoinducer 2 ABC transporter, substrate-binding protein LsrB",1,2612
"IPR013459","Rhamnose ABC transporter, substrate-binding protein RhaS",2,2612
"IPR030217","Nuclear RNA export factor",1,2613
"IPR030216","Nuclear RNA export factor 3",2,2613
"IPR030218","Nuclear RNA export factor 5",2,2613
"IPR030224","Sla2 family",1,2614
"IPR030554","Huntingtin-interacting protein 1",2,2614
"IPR030555","Huntingtin-interacting protein 1-related protein",2,2614
"IPR030378","Circularly permuted (CP)-type guanine nucleotide-binding (G) domain",1,2615
"IPR010914","RsgA GTPase domain",2,2615
"IPR030381","Dynamin-type guanine nucleotide-binding (G) domain",1,2616
"IPR001401","Dynamin, GTPase domain",2,2616
"IPR030392","Intramolecular chaperone auto-processing domain",1,2617
"IPR026932","Myelin gene regulatory factor, ICA domain",2,2617
"IPR030394","HflX-type guanine nucleotide-binding (G) domain",1,2618
"IPR045498","HflX, C-terminal domain",2,2618
"IPR030417","Membrane-spanning 4-domains subfamily A",1,2619
"IPR030418","B-lymphocyte antigen CD20",2,2619
"IPR030419","Membrane-spanning 4-domains subfamily A member 3",2,2619
"IPR030420","High affinity immunoglobulin epsilon receptor subunit beta",2,2619
"IPR030422","Membrane-spanning 4-domains subfamily A member 12",2,2619
"IPR030423","Membrane-spanning 4-domains subfamily A member 7",2,2619
"IPR030424","Membrane-spanning 4-domains subfamily A member 8",2,2619
"IPR030425","Membrane-spanning 4-domains subfamily A member 4A",2,2619
"IPR030426","Membrane-spanning 4-domains subfamily A member 5",2,2619
"IPR030427","Membrane-spanning 4-domains subfamily A member 6A-E",2,2619
"IPR030445","Histone H3-K79 methyltransferase",1,2620
"IPR021162","Histone H3-K79 methyltransferase, fungi",2,2620
"IPR021169","Histone H3-K79 methyltransferase, metazoa",2,2620
"IPR030474","Interleukin-6/GCSF/MGF",1,2621
"IPR003574","Interleukin-6",2,2621
"IPR040117","GCSF/MGF",2,2621
"IPR030523","SH2B adapter protein",1,2622
"IPR030520","SH2B adapter protein 2",2,2622
"IPR030521","SH2B adapter protein 1",2,2622
"IPR030522","SH2B adapter protein 3",2,2622
"IPR030564","Myotubularin family",1,2623
"IPR030561","Myotubularin",2,2623
"IPR030567","Myotubularin-related protein 13",2,2623
"IPR030572","Myotubularin-related protein 7",2,2623
"IPR030573","Myotubularin-related protein 10",2,2623
"IPR030574","Myotubularin-related protein 5",2,2623
"IPR030576","Myotubularin-related protein 12",2,2623
"IPR030580","Myotubularin-related protein 11",2,2623
"IPR030581","Myotubularin-related protein 6",2,2623
"IPR030587","Myotubularin-related protein 1",2,2623
"IPR030590","Myotubularin-related protein 4",2,2623
"IPR030591","Myotubularin-related protein 8",2,2623
"IPR030616","Aurora kinase",1,2624
"IPR028772","Aurora kinase B",2,2624
"IPR030613","Aurora kinase C",2,2624
"IPR030614","Serine/threonine-protein kinase Aurora-3",2,2624
"IPR030662","Diphthine--ammonia ligase/Uncharacterised protein MJ0570",1,2625
"IPR022427","Uncharacterised protein MJ0570, ATP-binding",2,2625
"IPR005237","Uncharacterised protein MJ0570",3,2625
"IPR030664","FAD-dependent oxidoreductase SdhA/FrdA/AprA",1,2626
"IPR011280","Succinate dehydrogenase/fumarate reductase flavoprotein subunit, low-GC Gram-positive bacteria",2,2626
"IPR011803","Adenylylsulphate reductase, alpha subunit",2,2626
"IPR014006","Succinate dehydrogenase/fumarate reductase, flavoprotein subunit",2,2626
"IPR005884","Fumarate reductase, flavoprotein subunit",3,2626
"IPR011281","Succinate dehydrogenase, flavoprotein subunit",3,2626
"IPR030665","Circadian clock protein kinase KaiC",1,2627
"IPR013503","Circadian clock KaiC, bacteria",2,2627
"IPR030673","Pyrophosphatase, GppA/Ppx-type",1,2628
"IPR023709","Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase",2,2628
"IPR030675","Lipid binding protein BPI/LBP",1,2629
"IPR030179","Phospholipid transfer protein",2,2629
"IPR030180","Lipopolysaccharide-binding protein",2,2629
"IPR030181","Bactericidal permeability-increasing protein",2,2629
"IPR032950","BPI fold-containing family C protein",2,2629
"IPR045897","Lipid binding protein BPI/LBP, plants",2,2629
"IPR030678","Peptide/nickel binding protein, MppA-type",1,2630
"IPR011980","Nickel ABC transporter, substrate-binding protein NikA",2,2630
"IPR023920","ABC transporter, substrate-binding protein, KPN01854",2,2630
"IPR030679","ABC-type amino acid transport system, ATPase component, HisP-type",1,2631
"IPR014343","Ectoine/hydroxyectoine ABC transporter, ATP-binding protein",2,2631
"IPR030688","Methyltransferase MtrA/MtxA",1,2632
"IPR005778","Tetrahydromethanopterin S-methyltransferase subunit A, MtrA",2,2632
"IPR030700","N-end rule aminoacyl transferase",1,2633
"IPR017137","Arginine-tRNA-protein transferase 1, eukaryotic",2,2633
"IPR017138","Aspartate/glutamate leucyltransferase",2,2633
"IPR030773","Histatin/statherin family",1,2634
"IPR005575","Statherin",2,2634
"IPR030774","Histatin-3",2,2634
"IPR030798","Arfaptin family",1,2635
"IPR030793","Arfaptin-1",2,2635
"IPR030802","ABC transporter permease MalE",1,2636
"IPR003453","ABC transport permease subunit MlaE, Proteobacteria",2,2636
"IPR030804","Bardet-Biedl syndrome 5 protein/sex-determination protein fem-3",1,2637
"IPR006606","Bardet-Biedl syndrome 5 protein",2,2637
"IPR030817","3,5/4-Trihydroxycyclohexa-1,2-dione hydrolase",1,2638
"IPR023757","3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase, Firmicutes",2,2638
"IPR030823","IolE/MocC family",1,2639
"IPR023952","Inosose dehydratase",2,2639
"IPR030826","30S ribosomal protein",1,2640
"IPR031414","30S ribosomal protein Thx",2,2640
"IPR044695","30S ribosomal protein S31, plant",2,2640
"IPR030830","5-Dehydro-2-deoxygluconokinase",1,2641
"IPR022841","5-dehydro-2-deoxygluconokinase, Firmicutes",2,2641
"IPR030878","Ribosomal protein L15",1,2642
"IPR005749","Ribosomal protein L15, bacterial-type",2,2642
"IPR030960","3-dehydroquinate synthase domain",1,2643
"IPR016037","3-dehydroquinate synthase AroB",2,2643
"IPR030963","3-dehydroquinate synthase family",1,2644
"IPR030957","Putative sugar phosphate phospholyase (cyclising)",2,2644
"IPR030999","Sulfur oxidation c-type cytochrome SoxX",1,2645
"IPR016823","Sulfur oxidation c-type cytochrome SoxX, type II",2,2645
"IPR031025","LruC domain",1,2646
"IPR032295","Domain of unknown function DUF4842",2,2646
"IPR031098","Crustacean CHH/MIH/GIH neurohormone family",1,2647
"IPR001166","Hyperglycemic hormone",2,2647
"IPR000346","Hyperglycemic hormone type 1",3,2647
"IPR001262","Hyperglycemic hormone type 2",3,2647
"IPR031099","BRCA1-associated",1,2648
"IPR011364","Breast cancer type 1 susceptibility protein (BRCA1)",2,2648
"IPR031100","LOG family",1,2649
"IPR005269","Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG",2,2649
"IPR031127","E3 ubiquitin ligase RBR family",1,2650
"IPR031126","E3 ubiquitin-protein ligase ARIH2",2,2650
"IPR031128","E3 ubiquitin-protein ligase RNF14",2,2650
"IPR031139","RPGRIP1 family",1,2651
"IPR031134","Retinitis pigmentosa GTPase regulator-interacting protein 1",2,2651
"IPR031136","Protein fantom (RPGRIP1L)",2,2651
"IPR031152","Plexin domain-containing protein",1,2652
"IPR031153","Plexin domain-containing protein 1",2,2652
"IPR031154","Plexin domain-containing protein 2",2,2652
"IPR031160","F-BAR domain",1,2653
"IPR035494","FNBP1L, F-BAR domain",2,2653
"IPR037449","Formin-binding protein 1, F-BAR domain",2,2653
"IPR037451","SLIT-ROBO Rho GTPase-activating protein 1, F-BAR domain",2,2653
"IPR037452","Tyrosine-protein kinase Fer, F-BAR domain",2,2653
"IPR037453","PACSIN2, F-BAR domain",2,2653
"IPR037454","PACSIN1, F-BAR",2,2653
"IPR037957","GAS7, F-BAR domain",2,2653
"IPR042694","Proline-serine-threonine phosphatase-interacting protein 2, F-BAR domain",2,2653
"IPR042735","FCHo1, F-BAR domain",2,2653
"IPR031167","OBG-type guanine nucleotide-binding (G) domain",1,2654
"IPR041706","YchF, N-terminal",2,2654
"IPR031176","ELL/occludin family",1,2655
"IPR002958","Occludin",2,2655
"IPR031175","RNA polymerase II elongation factor ELL3",2,2655
"IPR031177","MARVEL domain-containing protein 2",2,2655
"IPR031179","RNA polymerase II elongation factor ELL2",2,2655
"IPR031182","Occludin/ELL domain-containing protein 1",2,2655
"IPR031184","RNA polymerase II elongation factor ELL",2,2655
"IPR031259","Intracellular lipid binding protein",1,2656
"IPR031256","Myelin P2 protein",2,2656
"IPR031261","Fatty acid-binding protein 12",2,2656
"IPR031264","Retinol-binding protein 1",2,2656
