"interpro_id","family_names","hierarchy_level","family_branch"
"IPR013434","Conserved hypothetical protein CHP02611",2,2039
"IPR019103","Aspartic peptidase, DDI1-type",1,2040
"IPR033821","Nuclear receptor-interacting protein, peptidase domain",2,2040
"IPR019106","Type-F conjugative transfer system pilin assembly protein TrbC",1,2041
"IPR014113","Type-F conjugative transfer system pilin assembly protein TrbC, subgroup",2,2041
"IPR019108","Cytochrome c oxidase caa3-type, assembly factor CtaG-related",1,2042
"IPR014108","Cytochrome c oxidase caa3 type assembly factor CtaG",2,2042
"IPR019114","Chaperone lipoprotein, PulS/OutS-like",1,2043
"IPR005699","Chaperone lipoprotein, PulS/OutS",2,2043
"IPR019117","CRISPR-associated protein, Cmr3",1,2044
"IPR010165","Type III-B CRISPR module-associated protein Cmr3",2,2044
"IPR019127","Exosortase",1,2045
"IPR013426","Exosortase, EpsH-like",2,2045
"IPR017540","Exosortase 1",3,2045
"IPR017544","Exosortase 2",3,2045
"IPR026488","Exosortase C, VPDSG-CTERM-specific",3,2045
"IPR026491","Exosortase D, VPLPA-CTERM-specific",3,2045
"IPR026492","Cyanoexosortase B",3,2045
"IPR014522","Archaeosortase A",2,2045
"IPR017541","Exosortase family protein XrtG",2,2045
"IPR022504","Exosortase, archaea",2,2045
"IPR022505","Exosortase, cyanobacteria",2,2045
"IPR026323","Exosortase-related protein XrtF",2,2045
"IPR026430","Archaeosortase B",2,2045
"IPR026441","Exosortase H, IPTLxxWG-CTERM-specific",2,2045
"IPR026478","Exosortase J",2,2045
"IPR026485","Archaeosortase family protein ArtE",2,2045
"IPR027557","Archaeosortase ArtF",2,2045
"IPR027567","Exosortase XrtM",2,2045
"IPR030996","Exosortase O",2,2045
"IPR031006","Exosortase N",2,2045
"IPR019151","Proteasome assembly chaperone 2",1,2046
"IPR004425","Proteasome assembly chaperone MJ0106-like",2,2046
"IPR004426","Proteasome assembly chaperone MJ1210-like",2,2046
"IPR008492","Rv2714-like",2,2046
"IPR016562","Proteasome assembly chaperone 2, eukaryotic",2,2046
"IPR019166","MICOS complex subunit MIC26/MIC27",1,2047
"IPR033181","MICOS subunit Mic26, fungi",2,2047
"IPR033182","MICOS complex subunit MIC26/MIC27, animal",2,2047
"IPR019171","Intermembrane space protein MIX23",1,2048
"IPR016805","Intermembrane space protein MIX23, fungal",2,2048
"IPR019185","Integral membrane protein SYS1-related",1,2049
"IPR016973","Integral membrane protein SYS1",2,2049
"IPR019190","Exonuclease V",1,2050
"IPR016610","Exonuclease V, Saccharomyces",2,2050
"IPR019192","Large ribosomal subunit protein mL40",1,2051
"IPR039145","Large ribosomal subunit protein mL40, metazoa/plants",2,2051
"IPR019198","Beta propeller domain-containing family",1,2052
"IPR014441","Uncharacterised conserved protein UCP006425, beta-propeller-type",2,2052
"IPR019199","Virulence-associated protein D / CRISPR associated protein Cas2",1,2053
"IPR016368","Endoribonuclease VapD",2,2053
"IPR021127","CRISPR-associated endonuclease Cas2",2,2053
"IPR019209","Protein of unknown function DUF2098",1,2054
"IPR017099","Uncharacterised conserved protein UCP037053",2,2054
"IPR019211","Energy-converting hydrogenase subunit EhaL",1,2055
"IPR011305","Predicted [NiFe]-hydrogenase-3-type complex Eha, membrane protein EhaL",2,2055
"IPR019212","Protein of unknown function DUF2105, membrane",1,2056
"IPR011311","Predicted [NiFe]-hydrogenase-3-type complex Eha, membrane protein EhaG",2,2056
"IPR019213","Protein of unknown function DUF2108, membrane",1,2057
"IPR011308","Predicted [NiFe]-hydrogenase-3-type complex Eha, membrane protein EhaD",2,2057
"IPR019214","Protein of unknown function DUF2109, membrane",1,2058
"IPR011316","Predicted [NiFe]-hydrogenase-3-type complex Eha, membrane protein EhaC",2,2058
"IPR019238","Transcriptional regulator, AbiEi 2 antitoxin, Type IV TA system",1,2059
"IPR016600","Uncharacterised conserved protein UCP012611",2,2059
"IPR019253","Protein of unknown function DUF2244, transmembrane",1,2060
"IPR016990","Uncharacterised conserved protein UCP032162, transmembrane",2,2060
"IPR019254","Protein of unknown function DUF2250",1,2061
"IPR017139","Uncharacterised conserved protein UCP037213",2,2061
"IPR019270","Protein of unknown function DUF2283",1,2062
"IPR016789","Uncharacterised conserved protein UCP021389",2,2062
"IPR019283","Protein of unknown function DUF2330",1,2063
"IPR016838","Uncharacterised conserved protein UCP026449",2,2063
"IPR019285","Protein of unknown function DUF2336",1,2064
"IPR014598","Uncharacterised conserved protein UCP035865",2,2064
"IPR019286","Protein of unknown function DUF2339, transmembrane",1,2065
"IPR014600","Uncharacterised conserved protein UCP035905, membrane protein",2,2065
"IPR019292","Type IV methyl-directed restriction enzyme EcoKMcrBC",1,2066
"IPR014407","5-methylcytosine restriction system component, bacterial",2,2066
"IPR019296","Uncharacterised protein family, nitrogen regulatory protein PII-related",1,2067
"IPR024184","Uncharacterised conserved protein UCP005637",2,2067
"IPR019307","RNA-binding protein AU-1/Ribonuclease E/G",1,2068
"IPR004659","Ribonuclease E/G",2,2068
"IPR028878","Ribonuclease E",3,2068
"IPR019350","RNA polymerase I-specific transcription initiation factor RRN6-like",1,2069
"IPR016531","RNA polymerase I-specific transcription initiation factor Rrn6",2,2069
"IPR019368","Small ribosomal subunit protein mS29",1,2070
"IPR008092","Small ribosomal subunit protein mS29, metazoan-type",2,2070
"IPR017082","Small ribosomal subunit protein mS29, fungal",2,2070
"IPR019378","GDP-fucose protein O-fucosyltransferase",1,2071
"IPR024709","Putative O-fucosyltransferase, plant",2,2071
"IPR039922","GDP-fucose protein O-fucosyltransferase 1",2,2071
"IPR044982","O-FUCOSYLTRANSFERASE1-like",2,2071
"IPR045130","GDP-fucose protein O-fucosyltransferase 2-like",2,2071
"IPR019388","Fat storage-inducing transmembrane protein",1,2072
"IPR046398","Acyl-coenzyme A diphosphatase YFT2",2,2072
"IPR046400","Acyl-coenzyme A diphosphatase SCS3",2,2072
"IPR046401","Fat storage-inducing transmembrane protein 1/2",2,2072
"IPR046402","Fat storage-inducing transmembrane protein 1",3,2072
"IPR019394","Testis-specific protein TEX28/transmembrane and coiled-coil domains protein",1,2073
"IPR017387","Testis-specific TEX28",2,2073
"IPR019400","Peptidase C65, otubain",1,2074
"IPR016615","Ubiquitin thioesterase Otubain",2,2074
"IPR019402","Frag1/DRAM/Sfk1",1,2075
"IPR039545","Post-GPI attachment to proteins factor 2",2,2075
"IPR019405","Lactonase, 7-bladed beta propeller",1,2076
"IPR022456","PQQ-dependent catabolism-associated beta-propeller protein",2,2076
"IPR022528","6-phosphogluconolactonase, YbhE-type",2,2076
"IPR019410","Lysine methyltransferase",1,2077
"IPR025784","Protein N-terminal and lysine N-methyltransferase EFM7",2,2077
"IPR025800","Calmodulin-lysine N-methyltransferase",2,2077
"IPR033684","Protein-lysine N-methyltransferase EFM6",2,2077
"IPR038899","Methyltransferase-like protein 22",2,2077
"IPR019424","Serpentine type 7TM GPCR chemoreceptor Srsx",1,2078
"IPR047130","Serpentine type 7TM GPCR chemoreceptor Srsx, nematodes",2,2078
"IPR019497","Sorting nexin protein, WASP-binding domain",1,2079
"IPR037425","Sorting nexin-9, BAR domain",2,2079
"IPR037427","Sorting nexin-33, BAR domain",2,2079
"IPR019577","SPARC/Testican, calcium-binding domain",1,2080
"IPR037640","SMOC-2, extracellular calcium-binding domain",2,2080
"IPR019587","Polyketide cyclase/dehydrase",1,2081
"IPR014488","Uncharacterised conserved protein UCP017371",2,2081
"IPR019591","Mrp/NBP35 ATP-binding protein",1,2082
"IPR028600","Cytosolic Fe-S cluster assembly factor NUBP2/Cfd1, eukaryotes",2,2082
"IPR028601","Cytosolic Fe-S cluster assembly factor NUBP1/Nbp35",2,2082
"IPR044304","Iron-sulfur protein NUBPL-like",2,2082
"IPR019603","Mitochondrial outer membrane translocase complex, subunit Tom5",1,2083
"IPR029179","Mitochondrial import receptor subunit TOM5, metazoa",2,2083
"IPR019629","Uncharacterised protein family HI1736/YgjV",1,2084
"IPR026267","Inner membrane protein YgjV",2,2084
"IPR019716","Large ribosomal subunit protein mL53",1,2085
"IPR042776","Large ribosomal subunit protein mL53, fungi",2,2085
"IPR019752","Pyruvate/ketoisovalerate oxidoreductase, catalytic domain",1,2086
"IPR011894","2-oxoacid:acceptor oxidoreductase, gamma subunit, pyruvate/2-ketoisovalerate",2,2086
"IPR019773","Tyrosine 3-monooxygenase-like",1,2087
"IPR005961","Phenylalanine-4-hydroxylase, tetrameric form",2,2087
"IPR005962","Tyrosine 3-monooxygenase",2,2087
"IPR005963","Tryptophan 5-monooxygenase",2,2087
"IPR019774","Aromatic amino acid hydroxylase, C-terminal",1,2088
"IPR041903","Tyrosine 3-monooxygenase, catalytic domain",2,2088
"IPR041904","Tryptophan 5-hydroxylase, catalytic domain",2,2088
"IPR041912","Eukaryotic phenylalanine-4-hydroxylase, catalytic domain",2,2088
"IPR019787","Zinc finger, PHD-finger",1,2089
"IPR028940","Bromodomain adjacent to zinc finger domain protein 2A, PHD zinc finger",2,2089
"IPR031202","PHD finger protein 1, PHD finger 1",2,2089
"IPR037373","Transcription intermediary factor 1-beta, PHD domain",2,2089
"IPR037877","HMT2C, PHD3",2,2089
"IPR039054","Int12, PHD finger",2,2089
"IPR039546","Jade-1, PHD finger",2,2089
"IPR039548","JADE2, PHD domain",2,2089
"IPR039550","JADE3, PHD domain",2,2089
"IPR041947","PHF13, PHD finger",2,2089
"IPR042008","BRPF1, PHD domain",2,2089
"IPR042009","BRPF2, PHD domain",2,2089
"IPR042010","ATX1/2, PHD domain",2,2089
"IPR042011","ATX3/4/5, PHD domain",2,2089
"IPR042014","MTF2, PHD domain 1",2,2089
"IPR042019","ING2, PHD domain",2,2089
"IPR042020","ING3, PHD domain",2,2089
"IPR042023","KMT2A, PHD domain 1",2,2089
"IPR042025","KMT2A, PHD domain 2",2,2089
"IPR044075","PRKCBP1, PHD finger",2,2089
"IPR044104","Alfin1-like, PHD finger",2,2089
"IPR044133","KMT2A, PHD domain 3",2,2089
"IPR045876","Pathogenesis-related homeodomain protein, PHD finger",2,2089
"IPR046999","KMT2D, PHD5 domain",2,2089
"IPR047000","KMT2D, PHD3 domain",2,2089
"IPR047003","KMT2C, PHD4 domain",2,2089
"IPR047004","KMT2C, PHD2 domain",2,2089
"IPR047005","KMT2C, PHD6 domain",2,2089
"IPR047256","Tyrosine-protein kinase BAZ1B, PHD finger",2,2089
"IPR047426","Histone-lysine N-methyltransferase NSD1 / NSD2, first PHD finger",2,2089
"IPR047430","Nuclear receptor-binding SET domain-containing protein 1, fourth PHD finger",2,2089
"IPR047467","E3 ubiquitin-protein ligase UHRF2, PHD finger",2,2089
"IPR047970","Lysine-specific demethylase 5A, second PHD finger",2,2089
"IPR047972","Lysine-specific demethylase 5A, third PHD-finger",2,2089
"IPR047973","Lysine-specific demethylase 5A, first PHD-finger",2,2089
"IPR047978","Lysine-specific demethylase 5B, first PHD-finger",2,2089
"IPR047979","Lysine-specific demethylase 5B, third PHD-finger",2,2089
"IPR049781","AF-10/AF-17, PHD finger",2,2089
"IPR019791","Haem peroxidase, animal-type",1,2090
"IPR029589","Thyroid peroxidase",2,2090
"IPR034815","Alpha-dioxygenase",2,2090
"IPR019792","Gonadoliberin",1,2091
"IPR004079","Gonadoliberin I precursor",2,2091
"IPR019835","SWIB domain",1,2092
"IPR030090","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D 2, SWIB domain",2,2092
"IPR038041","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D 1, SWIB domain",2,2092
"IPR038043","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D 3, SWIB domain",2,2092
"IPR019888","Transcription regulator AsnC-like",1,2093
"IPR049859","HTH-type transcriptional regulator LrpA1",2,2093
"IPR019903","Repair of iron centres family",1,2094
"IPR023551","Iron-sulfur cluster repair protein ScdA",2,2094
"IPR023742","Iron-sulfur cluster repair protein YftE",2,2094
"IPR048105","Iron-sulfur cluster repair protein DnrN",2,2094
"IPR019931","LPXTG cell wall anchor domain",1,2095
"IPR019950","M protein-type anchor domain",2,2095
"IPR019942","LL-diaminopimelate aminotransferase/aminotransferase ALD1",1,2096
"IPR019881","Diaminopimelate aminotransferase, DapL, Desulfovibrio-type",2,2096
"IPR019945","F420-dependent glucose-6-phosphate dehydrogenase-related",1,2097
"IPR019944","F420-dependent glucose-6-phosphate dehydrogenase",2,2097
"IPR023907","Non-F420 flavinoid oxidoreductase",2,2097
"IPR031017","TAT-translocated F420-dependent dehydrogenase, FGD2 family",2,2097
"IPR019956","Ubiquitin domain",1,2098
"IPR038738","Nedd8-like ubiquitin",2,2098
"IPR044724","UBL4A-like, ubiquitin-like domain",2,2098
"IPR019962","Conserved hypothetical protein CHP03663",1,2099
"IPR016950","Mannosyltransferase, MA4085, predicted",2,2099
"IPR019999","Anthranilate synthase component I-like",1,2100
"IPR005256","Anthranilate synthase component I, PabB-like",2,2100
"IPR005257","Anthranilate synthase component I, TrpE-like, bacterial",2,2100
"IPR005802","Aminodeoxychorismate synthase, component I",2,2100
"IPR010112","Anthranilate synthase, bacteria",2,2100
"IPR010116","Anthranilate synthase component I, archaeal type",2,2100
"IPR010118","Para-aminobenzoate synthase/anthranilate synthase, component I",2,2100
"IPR020013","Flagellar hook-basal body protein, FlgE/F/G",1,2101
"IPR012834","Flagellar basal-body rod FlgG",2,2101
"IPR012835","Flagellar hook FlgE",2,2101
"IPR012836","Flagellar basal-body rod FlgF",2,2101
"IPR020043","Deacetylase Atu3266-like",1,2102
"IPR047601","Deacetylase EF_0837-like",2,2102
"IPR020050","FO synthase, subunit 2",1,2103
"IPR019940","CofH family",2,2103
"IPR022432","Aminodeoxyfutalosine synthase",2,2103
"IPR020058","Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain",1,2104
"IPR033910","Glutamyl-tRNA synthetase",2,2104
"IPR020067","Frizzled domain",1,2105
"IPR035523","Collagen alpha-1(XVIII) chain, frizzled domain",2,2105
"IPR037441","Frizzled-5, CRD domain",2,2105
"IPR041759","SFRP3, cysteine-rich domain",2,2105
"IPR041760","SFRP1, cysteine-rich domain",2,2105
"IPR041761","SFRP5, cysteine-rich domain",2,2105
"IPR041762","Corin, cysteine-rich domain 1",2,2105
"IPR041763","Corin, cysteine-rich domain 2",2,2105
"IPR041764","SFRP2, cysteine-rich domain",2,2105
"IPR041765","Frizzled 4, cysteine-rich domain",2,2105
"IPR041769","Frizzled 3, cysteine-rich domain",2,2105
"IPR041770","Frizzled 6, cysteine-rich domain",2,2105
"IPR041771","Smoothened, cysteine-rich domain",2,2105
"IPR041772","Sizzled, cysteine-rich domain",2,2105
"IPR041773","Crescent, cysteine-rich domain",2,2105
"IPR041774","LIN-17, cysteine-rich domain",2,2105
"IPR041775","Ror-like, cysteine-rich domain",2,2105
"IPR041776","Frizzled 8, cysteine-rich domain",2,2105
"IPR041777","Frizzled 9, cysteine-rich domain",2,2105
"IPR041778","Frizzled 2, cysteine-rich domain",2,2105
"IPR042742","Frizzled-7, cysteine-rich Wnt-binding domain",2,2105
"IPR020350","Chemokine-like protein TAFA",1,2106
"IPR040329","Chemokine-like protein TAFA-5",2,2106
"IPR020408","Nerve growth factor-like",1,2107
"IPR015578","Neurotrophin-3",2,2107
"IPR020425","Nerve growth factor, beta subunit",2,2107
"IPR020433","Venom nerve growth factor",3,2107
"IPR020437","Nerve growth factor, beta subunit, mammalian",3,2107
"IPR020430","Brain-derived neurotrophic factor",2,2107
"IPR020431","Neurotrophin-6",2,2107
"IPR020432","Neurotrophin-4",2,2107
"IPR020422","Dual specificity protein phosphatase domain",1,2108
"IPR044506","Dual-specificity phosphatase CDC14, C-terminal",2,2108
"IPR047949","Dual specificity protein phosphatase PPS1, dual specificity phosphatase domain",2,2108
"IPR049573","Protein tyrosine phosphatase domain-containing protein 1, PTP domain",2,2108
"IPR020425","Nerve growth factor, beta subunit",1,2109
"IPR020433","Venom nerve growth factor",2,2109
"IPR020437","Nerve growth factor, beta subunit, mammalian",2,2109
"IPR020438","Interleukin-11",1,2110
"IPR020412","Interleukin-11, mammalian",2,2110
"IPR022356","Interleukin-11, fish",2,2110
"IPR020427","Interleukin-11A, fish",3,2110
"IPR020462","Interleukin-11B, fish",3,2110
"IPR020439","Interleukin-15",1,2111
"IPR020410","Interleukin-15, fish",2,2111
"IPR020451","Interleukin-15, avian",2,2111
"IPR020466","Interleukin-15, mammal",2,2111
"IPR020443","Interleukin-10/19/20/22/24/26 family",1,2112
"IPR000098","Interleukin-10",2,2112
"IPR020421","Interleukin-19",2,2112
"IPR020442","Interleukin-20",2,2112
"IPR020444","Interleukin-24",2,2112
"IPR020449","Transcription regulator HTH, AraC- type",1,2113
"IPR011983","4-hydroxyphenylacetate catabolism regulatory protein HpaA",2,2113
"IPR023699","Transcription activator HTH, RhaR",2,2113
"IPR020456","Acylphosphatase",1,2114
"IPR028627","Acylphosphatase, bacteria",2,2114
"IPR020471","Aldo-keto reductase",1,2115
"IPR044477","D-threo-aldose 1-dehydrogenase-like",2,2115
"IPR044478","Pyridoxal 4-dehydrogenase-like",2,2115
"IPR044479","L-galactose dehydrogenase-like",2,2115
"IPR044480","D-arabinose 1-dehydrogenase Ara2-like",2,2115
"IPR044481","Aldo-keto reductase family 1 member A1",2,2115
"IPR044482","Aldo-keto reductase family 1 member C",2,2115
"IPR044483","Aldo-keto reductase family 1 member D1",2,2115
"IPR044484","Aldo-keto reductase family 1 member E2",2,2115
"IPR044485","Aldo-keto reductase family 2A",2,2115
"IPR044486","Aldo-keto reductase family 2B",2,2115
"IPR044487","Aldo-keto reductase family 2D",2,2115
"IPR044488","Aldo-keto reductase family 2E",2,2115
"IPR044489","Aldo-keto reductase family 3A",2,2115
"IPR044490","Aldo-keto reductase family 3B",2,2115
"IPR044491","Aldo-keto reductase family 3C1",2,2115
"IPR044494","Aldo-keto reductase family 3C2/3",2,2115
"IPR044495","Aldo-keto reductase family 3D",2,2115
"IPR044496","Aldo-keto reductase family 3G",2,2115
"IPR044497","Aldo-keto reductase family 4A/B",2,2115
"IPR044498","Aldo-keto reductase family 4C",2,2115
"IPR044499","Aldo-keto reductase family 5A",2,2115
"IPR044500","Aldo-keto reductase family 5G",2,2115
"IPR044501","Dehydrogenase, bacteria",2,2115
"IPR044503","Aldo-keto reductase family 5C1",2,2115
"IPR044504","Aldo-keto reductase family 5C2",2,2115
"IPR020479","Homeobox domain, metazoa",1,2116
"IPR000747","Homeobox domain engrailed",2,2116
"IPR020581","Glycine cleavage system P protein",1,2117
"IPR003437","Glycine dehydrogenase (decarboxylating)",2,2117
"IPR023010","Probable glycine dehydrogenase (decarboxylating) subunit 1",2,2117
"IPR023012","Probable glycine dehydrogenase (decarboxylating) subunit 2",2,2117
"IPR020591","Chromosomal replication control, initiator DnaA-like",1,2118
"IPR001957","Chromosomal replication control, initiator DnaA",2,2118
"IPR017788","DnaA regulatory inactivator Hda",2,2118
"IPR022864","DnaA regulatory inactivator Hda, Enterobacteriaceae",3,2118
"IPR020599","Translation elongation factor P/YeiP",1,2119
"IPR011768","Translation elongation factor P",2,2119
"IPR011897","Translation elongation factor P-like, YeiP",2,2119
